poi_id,poi_type,lat,lon,x,y,mode,edge_id,lane_id,pos,dist_to_edge,status,error_reason
home_37291,home,46.169579,-1.022017,41864.67,46022.05,passenger,116440418#13,116440418#13_0,42.02,1.18,mapped,
home_37292,home,46.170632,-1.022616,41815.51,46137.90,pedestrian,-1303289206#3,-1303289206#3_0,27.58,14.09,mapped,
home_37292,home,46.170632,-1.022616,41815.51,46137.90,passenger,-1303289206#3,-1303289206#3_0,27.58,14.09,mapped,
home_3778,home,46.139256,-1.110307,35129.40,42486.93,pedestrian,72077881#3,72077881#3_0,5.00,14.05,mapped,
home_3778,home,46.139256,-1.110307,35129.40,42486.93,passenger,72077881#3,72077881#3_0,5.00,14.05,mapped,
home_3821,home,46.132675,-1.117025,34627.86,41743.41,pedestrian,-72276924#1,-72276924#1_0,51.21,12.99,mapped,
home_3821,home,46.132675,-1.117025,34627.86,41743.41,passenger,-547064698#2,-547064698#2_0,0.10,16.86,mapped,
home_3827,home,46.12805,-1.09364,36446.58,41272.62,pedestrian,72272288#3,72272288#3_0,4.86,23.04,mapped,
home_3827,home,46.12805,-1.09364,36446.58,41272.62,passenger,72272288#3,72272288#3_0,4.86,23.04,mapped,
home_3829,home,46.169217,-1.107753,35247.35,45820.52,pedestrian,-367403397#3,-367403397#3_0,86.07,13.94,mapped,
home_3829,home,46.169217,-1.107753,35247.35,45820.52,passenger,-367403397#3,-367403397#3_0,86.07,13.94,mapped,
home_3892,home,46.138925,-1.113999,34845.12,42443.38,pedestrian,72051247#0,72051247#0_0,21.52,13.30,mapped,
home_3892,home,46.138925,-1.113999,34845.12,42443.38,passenger,72051247#0,72051247#0_0,21.52,13.30,mapped,
home_3902,home,46.136051,-1.105325,35522.69,42140.00,pedestrian,72101538#4,72101538#4_0,31.75,1.53,mapped,
home_3902,home,46.136051,-1.105325,35522.69,42140.00,passenger,72101538#4,72101538#4_0,31.75,1.53,mapped,
home_3941,home,46.134465,-1.104038,35626.30,41966.15,pedestrian,-72102189#0,-72102189#0_0,41.14,18.63,mapped,
home_3941,home,46.134465,-1.104038,35626.30,41966.15,passenger,-72102189#0,-72102189#0_0,41.14,18.63,mapped,
home_3949,home,46.153661,-1.107231,35328.84,44093.09,pedestrian,-111596565#0,-111596565#0_0,6.65,16.39,mapped,
home_3949,home,46.153661,-1.107231,35328.84,44093.09,passenger,-111596565#0,-111596565#0_0,6.65,16.39,mapped,
home_395,home,46.168399,-1.10493,35467.44,45734.83,pedestrian,1295735934#4,1295735934#4_0,88.65,12.49,mapped,
home_395,home,46.168399,-1.10493,35467.44,45734.83,passenger,1295735934#4,1295735934#4_0,88.65,12.49,mapped,
home_3978,home,46.161868,-1.087116,36860.08,45042.16,pedestrian,129737235#1,129737235#1_0,122.09,16.41,mapped,
home_3978,home,46.161868,-1.087116,36860.08,45042.16,passenger,129737235#1,129737235#1_0,122.09,16.41,mapped,
home_3983,home,46.148766,-1.092891,36449.18,43575.71,pedestrian,-980843841,-980843841_0,14.29,8.93,mapped,
home_3983,home,46.148766,-1.092891,36449.18,43575.71,passenger,459044034#2,459044034#2_0,15.15,20.70,mapped,
home_3996,home,46.129191,-1.123014,34174.38,41345.37,pedestrian,-1080848443#3,-1080848443#3_0,72.50,15.43,mapped,
home_3996,home,46.129191,-1.123014,34174.38,41345.37,passenger,-1080848443#3,-1080848443#3_0,72.50,15.43,mapped,
home_40,home,46.134315,-1.114184,34842.99,41930.83,pedestrian,37938788,37938788_0,23.75,2.25,mapped,
home_40,home,46.134315,-1.114184,34842.99,41930.83,passenger,37938788,37938788_0,23.75,2.25,mapped,
home_4015,home,46.16303,-1.119365,34367.25,45111.80,pedestrian,175067224#4,175067224#4_0,40.15,4.21,mapped,
home_4015,home,46.16303,-1.119365,34367.25,45111.80,passenger,175067224#4,175067224#4_0,40.15,4.21,mapped,
home_4061,home,46.155268,-1.096305,36168.22,44291.80,pedestrian,754195158#1,754195158#1_0,32.96,19.00,mapped,
home_4061,home,46.155268,-1.096305,36168.22,44291.80,passenger,754195158#1,754195158#1_0,32.96,19.00,mapped,
home_4063,home,46.157789,-1.086195,36942.10,44590.67,pedestrian,-1231370766,-1231370766_0,56.64,0.31,mapped,
home_4063,home,46.157789,-1.086195,36942.10,44590.67,passenger,379793951#4,379793951#4_0,19.74,8.38,mapped,
home_4069,home,46.13989,-1.109908,35158.54,42558.11,pedestrian,72077881#4,72077881#4_0,48.95,16.16,mapped,
home_4069,home,46.13989,-1.109908,35158.54,42558.11,passenger,72077881#4,72077881#4_0,48.95,16.16,mapped,
home_4117,home,46.135481,-1.121212,34297.06,42047.52,pedestrian,736462190,736462190_0,40.70,8.75,mapped,
home_4117,home,46.135481,-1.121212,34297.06,42047.52,passenger,360579834#1,360579834#1_0,25.52,21.59,mapped,
home_4121,home,46.140501,-1.115882,34695.53,42615.03,pedestrian,-72051381#1,-72051381#1_0,22.45,13.37,mapped,
home_4121,home,46.140501,-1.115882,34695.53,42615.03,passenger,-72051381#1,-72051381#1_0,22.45,13.37,mapped,
home_4141,home,46.166888,-1.110916,35009.34,45555.93,pedestrian,285872314,285872314_0,47.90,22.19,mapped,
home_4141,home,46.166888,-1.110916,35009.34,45555.93,passenger,-101334295,-101334295_0,121.15,45.17,mapped,
home_4157,home,46.132249,-1.126591,33890.05,41678.61,pedestrian,662531850,662531850_0,44.22,13.47,mapped,
home_4157,home,46.132249,-1.126591,33890.05,41678.61,passenger,-45899284#0,-45899284#0_0,33.75,15.64,mapped,
home_4164,home,46.15541,-1.088937,36736.75,44321.25,pedestrian,97537369,97537369_0,130.24,3.90,mapped,
home_4164,home,46.15541,-1.088937,36736.75,44321.25,passenger,97537369,97537369_0,130.24,3.90,mapped,
home_4185,home,46.134268,-1.123841,34097.18,41907.95,pedestrian,37674713#0,37674713#0_0,91.31,14.49,mapped,
home_4185,home,46.134268,-1.123841,34097.18,41907.95,passenger,37674713#0,37674713#0_0,91.31,14.49,mapped,
home_4206,home,46.15701,-1.092362,36468.03,44492.66,pedestrian,-118587356#2,-118587356#2_0,28.81,15.26,mapped,
home_4206,home,46.15701,-1.092362,36468.03,44492.66,passenger,-118587356#2,-118587356#2_0,28.81,15.26,mapped,
home_4208,home,46.151376,-1.097733,36068.32,43856.73,pedestrian,-132110264,-132110264_0,43.49,0.07,mapped,
home_4208,home,46.151376,-1.097733,36068.32,43856.73,passenger,-132110264,-132110264_0,43.49,0.07,mapped,
home_4232,home,46.156695,-1.096482,36150.76,44450.03,pedestrian,109380010,109380010_0,55.07,8.13,mapped,
home_4232,home,46.156695,-1.096482,36150.76,44450.03,passenger,109565463#0,109565463#0_0,37.26,44.57,mapped,
home_424,home,46.167989,-1.109103,35146.38,45681.60,pedestrian,-954221918,-954221918_0,0.10,15.14,mapped,
home_424,home,46.167989,-1.109103,35146.38,45681.60,passenger,-367403397#5,-367403397#5_0,82.40,64.00,mapped,
home_4291,home,46.167582,-1.110293,35055.60,45634.19,pedestrian,-71165857#0,-71165857#0_0,75.46,3.64,mapped,
home_4291,home,46.167582,-1.110293,35055.60,45634.19,passenger,-71165857#0,-71165857#0_0,75.46,3.64,mapped,
home_4298,home,46.138569,-1.12775,33783.97,42378.70,pedestrian,739760372#1,739760372#1_0,28.21,11.34,mapped,
home_4298,home,46.138569,-1.12775,33783.97,42378.70,passenger,433198454#1,433198454#1_0,24.79,31.60,mapped,
home_430,home,46.158391,-1.078957,37499.33,44671.05,pedestrian,-981320568#1,-981320568#1_0,20.62,11.00,mapped,
home_430,home,46.158391,-1.078957,37499.33,44671.05,passenger,98520672#2,98520672#2_0,2.29,29.54,mapped,
home_4302,home,46.139914,-1.128717,33705.76,42526.38,pedestrian,-72041337,-72041337_0,133.71,20.46,mapped,
home_4302,home,46.139914,-1.128717,33705.76,42526.38,passenger,-72041337,-72041337_0,133.71,20.46,mapped,
home_4330,home,46.134778,-1.121669,34263.61,41968.58,pedestrian,691411560,691411560_0,0.10,15.29,mapped,
home_4330,home,46.134778,-1.121669,34263.61,41968.58,passenger,37674635#1,37674635#1_0,3.23,35.06,mapped,
home_4351,home,46.138705,-1.111967,35002.65,42422.66,pedestrian,72050336,72050336_0,54.17,8.01,mapped,
home_4351,home,46.138705,-1.111967,35002.65,42422.66,passenger,72050336,72050336_0,54.17,8.01,mapped,
home_4360,home,46.154161,-1.084336,37095.36,44191.03,pedestrian,109565464,109565464_0,68.28,16.36,mapped,
home_4360,home,46.154161,-1.084336,37095.36,44191.03,passenger,109565464,109565464_0,68.28,16.36,mapped,
home_4361,home,46.149365,-1.095403,36253.60,43637.61,pedestrian,-128516202#6,-128516202#6_0,33.59,5.62,mapped,
home_4361,home,46.149365,-1.095403,36253.60,43637.61,passenger,-128516202#6,-128516202#6_0,33.59,5.62,mapped,
home_4383,home,46.157565,-1.081908,37273.71,44573.77,pedestrian,-305525829,-305525829_0,64.97,15.54,mapped,
home_4383,home,46.157565,-1.081908,37273.71,44573.77,passenger,-305525829,-305525829_0,64.97,15.54,mapped,
home_4391,home,46.132964,-1.116412,34674.45,41776.65,pedestrian,72276924#1,72276924#1_0,59.74,14.65,mapped,
home_4391,home,46.132964,-1.116412,34674.45,41776.65,passenger,72276921#2,72276921#2_0,0.10,63.40,mapped,
home_4392,home,46.13495,-1.134817,33247.58,41963.76,pedestrian,341726843,341726843_0,11.96,14.10,mapped,
home_4392,home,46.13495,-1.134817,33247.58,41963.76,passenger,-93795623#2,-93795623#2_0,105.69,18.41,mapped,
home_4400,home,46.165057,-1.110315,35060.58,45353.60,pedestrian,-244007943#4,-244007943#4_0,66.27,23.26,mapped,
home_4400,home,46.165057,-1.110315,35060.58,45353.60,passenger,-244007943#4,-244007943#4_0,66.27,23.26,mapped,
home_442,home,46.170678,-1.098994,35919.60,45999.00,pedestrian,-800021509,-800021509_0,93.28,64.95,mapped,
home_442,home,46.170678,-1.098994,35919.60,45999.00,passenger,-800021509,-800021509_0,93.28,64.95,mapped,
home_4439,home,46.131602,-1.107421,35372.57,41641.82,pedestrian,332649967#3,332649967#3_0,74.56,26.32,mapped,
home_4439,home,46.131602,-1.107421,35372.57,41641.82,passenger,332649967#3,332649967#3_0,74.56,26.32,mapped,
home_4443,home,46.136218,-1.130917,33545.51,42111.73,pedestrian,-167829246,-167829246_0,0.10,16.01,mapped,
home_4443,home,46.136218,-1.130917,33545.51,42111.73,passenger,-167829246,-167829246_0,0.10,16.01,mapped,
home_4457,home,46.139091,-1.11168,35023.79,42466.08,pedestrian,304978255,304978255_0,0.10,10.44,mapped,
home_4457,home,46.139091,-1.11168,35023.79,42466.08,passenger,225023334#2,225023334#2_0,0.10,31.78,mapped,
home_4471,home,46.138047,-1.110196,35141.17,42352.81,pedestrian,-399121851#1,-399121851#1_0,25.71,18.28,mapped,
home_4471,home,46.138047,-1.110196,35141.17,42352.81,passenger,72077879#1,72077879#1_0,13.69,50.40,mapped,
home_4502,home,46.152063,-1.083528,37163.38,43959.43,pedestrian,244005719#5,244005719#5_0,25.94,6.13,mapped,
home_4502,home,46.152063,-1.083528,37163.38,43959.43,passenger,244005719#5,244005719#5_0,25.94,6.13,mapped,
home_4510,home,46.134732,-1.114904,34786.28,41975.85,pedestrian,72093040,72093040_0,100.46,1.84,mapped,
home_4510,home,46.134732,-1.114904,34786.28,41975.85,passenger,72093040,72093040_0,100.46,1.84,mapped,
home_4572,home,46.140965,-1.126259,33892.85,42647.63,pedestrian,887482197,887482197_0,31.36,17.08,mapped,
home_4572,home,46.140965,-1.126259,33892.85,42647.63,passenger,1303693480#0,1303693480#0_0,56.40,26.59,mapped,
home_4578,home,46.13812,-1.113647,34874.43,42354.58,pedestrian,-360583993#0,-360583993#0_0,2.53,0.38,mapped,
home_4578,home,46.13812,-1.113647,34874.43,42354.58,passenger,-360583993#0,-360583993#0_0,2.53,0.38,mapped,
home_4596,home,46.13445,-1.1083,35297.13,41956.64,pedestrian,-71933557#3,-71933557#3_0,111.84,22.11,mapped,
home_4596,home,46.13445,-1.1083,35297.13,41956.64,passenger,-71933557#3,-71933557#3_0,111.84,22.11,mapped,
home_4600,home,46.137981,-1.112559,34958.83,42341.13,pedestrian,-360583993#2,-360583993#2_0,0.10,25.71,mapped,
home_4600,home,46.137981,-1.112559,34958.83,42341.13,passenger,-360583993#2,-360583993#2_0,0.10,25.71,mapped,
home_4605,home,46.131741,-1.127044,33856.39,41621.34,pedestrian,-662531851#2,-662531851#2_0,14.85,2.98,mapped,
home_4605,home,46.131741,-1.127044,33856.39,41621.34,passenger,-937801686#2,-937801686#2_0,18.04,17.90,mapped,
home_4609,home,46.132994,-1.124515,34048.46,41765.17,pedestrian,-305515950#1,-305515950#1_0,45.54,13.62,mapped,
home_4609,home,46.132994,-1.124515,34048.46,41765.17,passenger,-305515950#1,-305515950#1_0,45.54,13.62,mapped,
home_4615,home,46.139619,-1.112885,34929.33,42522.53,pedestrian,-710985630,-710985630_0,21.61,2.89,mapped,
home_4615,home,46.139619,-1.112885,34929.33,42522.53,passenger,-710985630,-710985630_0,21.61,2.89,mapped,
home_4618,home,46.132165,-1.107748,35345.82,41703.78,pedestrian,-332649967#3,-332649967#3_0,46.03,30.28,mapped,
home_4618,home,46.132165,-1.107748,35345.82,41703.78,passenger,-332649967#3,-332649967#3_0,46.03,30.28,mapped,
home_4622,home,46.138983,-1.113669,34870.46,42450.43,pedestrian,-72051042,-72051042_0,1.58,11.26,mapped,
home_4622,home,46.138983,-1.113669,34870.46,42450.43,passenger,-72051042,-72051042_0,1.58,11.26,mapped,
home_4638,home,46.139914,-1.128717,33705.76,42526.38,pedestrian,-72041337,-72041337_0,133.71,20.46,mapped,
home_4638,home,46.139914,-1.128717,33705.76,42526.38,passenger,-72041337,-72041337_0,133.71,20.46,mapped,
home_4643,home,46.15862,-1.088475,36763.84,44678.76,pedestrian,-244007645#6,-244007645#6_0,15.58,4.37,mapped,
home_4643,home,46.15862,-1.088475,36763.84,44678.76,passenger,-244007645#6,-244007645#6_0,15.58,4.37,mapped,
home_4648,home,46.141089,-1.136636,33091.07,42642.55,pedestrian,279587809,279587809_0,45.36,13.28,mapped,
home_4648,home,46.141089,-1.136636,33091.07,42642.55,passenger,279587809,279587809_0,45.36,13.28,mapped,
home_4668,home,46.150629,-1.089742,36687.38,43788.55,pedestrian,368049151,368049151_0,24.30,7.78,mapped,
home_4668,home,46.150629,-1.089742,36687.38,43788.55,passenger,60558399#5,60558399#5_0,159.87,20.43,mapped,
home_4672,home,46.138846,-1.131717,33476.85,42402.26,pedestrian,1082208204#4,1082208204#4_0,31.45,18.07,mapped,
home_4672,home,46.138846,-1.131717,33476.85,42402.26,passenger,305574142#0,305574142#0_0,38.57,24.31,mapped,
home_4679,home,46.149555,-1.092406,36484.53,43664.27,pedestrian,128516205#16,128516205#16_0,4.75,15.50,mapped,
home_4679,home,46.149555,-1.092406,36484.53,43664.27,passenger,128516205#16,128516205#16_0,4.75,15.50,mapped,
home_4696,home,46.139359,-1.111839,35010.81,42495.56,pedestrian,225023334#0,225023334#0_0,8.72,5.31,mapped,
home_4696,home,46.139359,-1.111839,35010.81,42495.56,passenger,225023334#0,225023334#0_0,8.72,5.31,mapped,
home_4710,home,46.134273,-1.119754,34412.86,41915.97,pedestrian,547064699,547064699_0,39.83,7.19,mapped,
home_4710,home,46.134273,-1.119754,34412.86,41915.97,passenger,305865459,305865459_0,59.58,35.66,mapped,
home_4716,home,46.136356,-1.108425,35282.43,42168.18,pedestrian,171536825#2,171536825#2_0,52.49,32.21,mapped,
home_4716,home,46.136356,-1.108425,35282.43,42168.18,passenger,171536825#2,171536825#2_0,52.49,32.21,mapped,
home_4723,home,46.13084,-1.119735,34423.35,41534.57,pedestrian,305107361#3,305107361#3_0,92.16,21.18,mapped,
home_4723,home,46.13084,-1.119735,34423.35,41534.57,passenger,46891048#4,46891048#4_0,12.73,79.11,mapped,
home_474,home,46.150918,-1.103286,35640.74,43795.59,pedestrian,-130631131,-130631131_0,17.12,6.33,mapped,
home_474,home,46.150918,-1.103286,35640.74,43795.59,passenger,-130631131,-130631131_0,17.12,6.33,mapped,
home_4758,home,46.139704,-1.107642,35334.05,42541.61,pedestrian,-225023318#4,-225023318#4_0,10.72,2.21,mapped,
home_4758,home,46.139704,-1.107642,35334.05,42541.61,passenger,-225023318#4,-225023318#4_0,10.72,2.21,mapped,
home_4778,home,46.159206,-1.089699,36667.77,44741.59,pedestrian,-305520727#3,-305520727#3_0,50.66,7.74,mapped,
home_4778,home,46.159206,-1.089699,36667.77,44741.59,passenger,-305520727#3,-305520727#3_0,50.66,7.74,mapped,
home_4781,home,46.156328,-1.091318,36550.46,44418.82,pedestrian,305132709#1,305132709#1_0,15.84,2.37,mapped,
home_4781,home,46.156328,-1.091318,36550.46,44418.82,passenger,118587356#4,118587356#4_0,32.38,21.91,mapped,
home_4784,home,46.166666,-1.108379,35205.78,45535.93,pedestrian,-304797900#2,-304797900#2_0,36.72,6.53,mapped,
home_4784,home,46.166666,-1.108379,35205.78,45535.93,passenger,244007941#2,244007941#2_0,66.05,18.92,mapped,
home_4797,home,46.157749,-1.092879,36426.14,44573.81,pedestrian,-954541949,-954541949_0,12.32,11.84,mapped,
home_4797,home,46.157749,-1.092879,36426.14,44573.81,passenger,-98520666#0,-98520666#0_0,0.10,15.48,mapped,
home_4799,home,46.156304,-1.094879,36275.57,44409.55,pedestrian,-754195159#3,-754195159#3_0,22.49,1.69,mapped,
home_4799,home,46.156304,-1.094879,36275.57,44409.55,passenger,-754195159#3,-754195159#3_0,22.49,1.69,mapped,
home_4822,home,46.152399,-1.084417,37093.83,43995.11,pedestrian,-244005719#0,-244005719#0_0,21.86,10.51,mapped,
home_4822,home,46.152399,-1.084417,37093.83,43995.11,passenger,-244005719#0,-244005719#0_0,21.86,10.51,mapped,
home_4841,home,46.140582,-1.129154,33670.26,42599.80,pedestrian,72041336,72041336_0,63.00,14.64,mapped,
home_4841,home,46.140582,-1.129154,33670.26,42599.80,passenger,72041336,72041336_0,63.00,14.64,mapped,
home_4848,home,46.167867,-1.110824,35013.85,45664.88,pedestrian,367403397#6,367403397#6_0,22.23,1.46,mapped,
home_4848,home,46.167867,-1.110824,35013.85,45664.88,passenger,367403397#6,367403397#6_0,22.23,1.46,mapped,
home_4861,home,46.158332,-1.086128,36945.82,44651.13,pedestrian,-1231370766,-1231370766_0,0.10,10.32,mapped,
home_4861,home,46.158332,-1.086128,36945.82,44651.13,passenger,129737893#2,129737893#2_0,13.12,47.54,mapped,
home_4872,home,46.158382,-1.089958,36649.98,44649.56,pedestrian,-98520671#4,-98520671#4_0,7.47,2.80,mapped,
home_4872,home,46.158382,-1.089958,36649.98,44649.56,passenger,-98520671#4,-98520671#4_0,7.47,2.80,mapped,
home_490,home,46.138492,-1.139322,32890.38,42349.14,pedestrian,170075725#9,170075725#9_0,34.50,13.27,mapped,
home_490,home,46.138492,-1.139322,32890.38,42349.14,passenger,170075725#9,170075725#9_0,34.50,13.27,mapped,
home_4912,home,46.130815,-1.106024,35482.57,41556.95,pedestrian,-305535166#1,-305535166#1_0,42.87,21.05,mapped,
home_4912,home,46.130815,-1.106024,35482.57,41556.95,passenger,-72273249,-72273249_0,190.50,53.22,mapped,
home_4916,home,46.132748,-1.106945,35406.30,41770.03,pedestrian,-48052462#1,-48052462#1_0,31.11,21.04,mapped,
home_4916,home,46.132748,-1.106945,35406.30,41770.03,passenger,-48052462#1,-48052462#1_0,31.11,21.04,mapped,
home_4920,home,46.166994,-1.107659,35260.49,45573.70,pedestrian,-120520444#3,-120520444#3_0,26.31,1.12,mapped,
home_4920,home,46.166994,-1.107659,35260.49,45573.70,passenger,-120520444#3,-120520444#3_0,26.31,1.12,mapped,
home_4959,home,46.150615,-1.091943,36517.45,43782.90,pedestrian,128516203#5,128516203#5_0,32.56,14.28,mapped,
home_4959,home,46.150615,-1.091943,36517.45,43782.90,passenger,128516203#5,128516203#5_0,32.56,14.28,mapped,
home_4976,home,46.132539,-1.102957,35714.91,41754.16,pedestrian,72103332#3,72103332#3_0,0.10,13.07,mapped,
home_4976,home,46.132539,-1.102957,35714.91,41754.16,passenger,72103332#3,72103332#3_0,0.10,13.07,mapped,
home_4977,home,46.132191,-1.103001,35712.44,41715.41,pedestrian,-72103336,-72103336_0,18.11,11.40,mapped,
home_4977,home,46.132191,-1.103001,35712.44,41715.41,passenger,-72103336,-72103336_0,18.11,11.40,mapped,
home_4981,home,46.132756,-1.127746,33799.50,41732.84,pedestrian,46517504#0,46517504#0_0,26.09,27.43,mapped,
home_4981,home,46.132756,-1.127746,33799.50,41732.84,passenger,46517504#0,46517504#0_0,26.09,27.43,mapped,
home_4983,home,46.133046,-1.122493,34204.51,41774.64,pedestrian,-37686585,-37686585_0,50.52,13.91,mapped,
home_4983,home,46.133046,-1.122493,34204.51,41774.64,passenger,-37686585,-37686585_0,50.52,13.91,mapped,
home_5000,home,46.137227,-1.129046,33687.38,42227.23,pedestrian,171538125,171538125_0,30.32,20.65,mapped,
home_5000,home,46.137227,-1.129046,33687.38,42227.23,passenger,46890241#5,46890241#5_0,79.51,51.99,mapped,
home_5002,home,46.141781,-1.134892,33223.96,42722.60,pedestrian,72041331#0,72041331#0_0,103.03,18.48,mapped,
home_5002,home,46.141781,-1.134892,33223.96,42722.60,passenger,72041331#0,72041331#0_0,103.03,18.48,mapped,
home_5026,home,46.165638,-1.117801,34481.13,45404.43,pedestrian,304780665#2,304780665#2_0,0.10,20.15,mapped,
home_5026,home,46.165638,-1.117801,34481.13,45404.43,passenger,304780665#2,304780665#2_0,0.10,20.15,mapped,
home_5027,home,46.15217,-1.104548,35539.97,43932.37,pedestrian,-46914823#12,-46914823#12_0,11.22,3.68,mapped,
home_5027,home,46.15217,-1.104548,35539.97,43932.37,passenger,-46914823#12,-46914823#12_0,11.22,3.68,mapped,
home_5053,home,46.150345,-1.090659,36617.32,43755.29,pedestrian,128516203#3,128516203#3_0,0.10,16.28,mapped,
home_5053,home,46.150345,-1.090659,36617.32,43755.29,passenger,128516203#3,128516203#3_0,0.10,16.28,mapped,
home_5078,home,46.139284,-1.126228,33899.65,42460.91,pedestrian,-72042529#1,-72042529#1_0,50.42,10.18,mapped,
home_5078,home,46.139284,-1.126228,33899.65,42460.91,passenger,-72042529#1,-72042529#1_0,50.42,10.18,mapped,
home_5079,home,46.138302,-1.139671,32863.92,42327.40,pedestrian,-232038295,-232038295_0,35.90,15.59,mapped,
home_5079,home,46.138302,-1.139671,32863.92,42327.40,passenger,-232038295,-232038295_0,35.90,15.59,mapped,
home_5083,home,46.141364,-1.128063,33752.48,42688.67,pedestrian,-279587808,-279587808_0,155.15,10.67,mapped,
home_5083,home,46.141364,-1.128063,33752.48,42688.67,passenger,-279587808,-279587808_0,155.15,10.67,mapped,
home_5084,home,46.14062,-1.136684,33088.59,42590.36,pedestrian,-433198543,-433198543_0,25.87,10.03,mapped,
home_5084,home,46.14062,-1.136684,33088.59,42590.36,passenger,-1085382097#0,-1085382097#0_0,10.11,11.13,mapped,
home_5110,home,46.139914,-1.128717,33705.76,42526.38,pedestrian,-72041337,-72041337_0,133.71,20.46,mapped,
home_5110,home,46.139914,-1.128717,33705.76,42526.38,passenger,-72041337,-72041337_0,133.71,20.46,mapped,
home_5139,home,46.130213,-1.118814,34496.15,41466.59,pedestrian,305107361#5,305107361#5_0,13.68,11.93,mapped,
home_5139,home,46.130213,-1.118814,34496.15,41466.59,passenger,-72116835#7,-72116835#7_0,39.53,30.68,mapped,
home_5151,home,46.153116,-1.099598,35919.68,44046.61,pedestrian,60563720#1,60563720#1_0,38.72,12.57,mapped,
home_5151,home,46.153116,-1.099598,35919.68,44046.61,passenger,60563720#1,60563720#1_0,38.72,12.57,mapped,
home_5164,home,46.152129,-1.092156,36496.96,43950.73,pedestrian,-128516188#0,-128516188#0_0,79.24,18.98,mapped,
home_5164,home,46.152129,-1.092156,36496.96,43950.73,passenger,-128516188#0,-128516188#0_0,79.24,18.98,mapped,
home_5184,home,46.157263,-1.078122,37566.84,44547.28,pedestrian,128510847#3,128510847#3_0,7.46,3.54,mapped,
home_5184,home,46.157263,-1.078122,37566.84,44547.28,passenger,128510847#3,128510847#3_0,7.46,3.54,mapped,
home_5185,home,46.150006,-1.096519,36165.71,43706.76,pedestrian,-128516202#7,-128516202#7_0,0.10,24.86,mapped,
home_5185,home,46.150006,-1.096519,36165.71,43706.76,passenger,-128516202#7,-128516202#7_0,0.10,24.86,mapped,
home_5197,home,46.129543,-1.117736,34581.19,41394.12,pedestrian,46891048#10,46891048#10_0,7.69,12.97,mapped,
home_5197,home,46.129543,-1.117736,34581.19,41394.12,passenger,46891048#10,46891048#10_0,7.69,12.97,mapped,
home_5234,home,46.164728,-1.120977,34238.33,45297.51,pedestrian,285872834,285872834_0,24.98,10.07,mapped,
home_5234,home,46.164728,-1.120977,34238.33,45297.51,passenger,234422956#2,234422956#2_0,15.53,28.69,mapped,
home_5239,home,46.156262,-1.087755,36825.74,44418.11,pedestrian,128510010#4,128510010#4_0,37.67,19.13,mapped,
home_5239,home,46.156262,-1.087755,36825.74,44418.11,passenger,128510010#4,128510010#4_0,37.67,19.13,mapped,
home_524,home,46.138244,-1.112933,34929.25,42369.67,pedestrian,-360583993#2,-360583993#2_0,13.26,13.72,mapped,
home_524,home,46.138244,-1.112933,34929.25,42369.67,passenger,-360583993#2,-360583993#2_0,13.26,13.72,mapped,
home_5249,home,46.166503,-1.114669,34720.63,45506.27,pedestrian,22998421#1,22998421#1_0,286.87,39.38,mapped,
home_5249,home,46.166503,-1.114669,34720.63,45506.27,passenger,22998421#1,22998421#1_0,286.87,39.38,mapped,
home_5255,home,46.130187,-1.105097,35555.84,41488.89,pedestrian,72273249,72273249_0,54.63,38.07,mapped,
home_5255,home,46.130187,-1.105097,35555.84,41488.89,passenger,72273249,72273249_0,54.63,38.07,mapped,
home_5258,home,46.168237,-1.10884,35166.03,45709.63,pedestrian,-954221918,-954221918_0,23.28,16.90,mapped,
home_5258,home,46.168237,-1.10884,35166.03,45709.63,passenger,-367403397#5,-367403397#5_0,118.18,50.10,mapped,
home_5262,home,46.139702,-1.129877,33616.72,42500.71,pedestrian,-1082208203#2,-1082208203#2_0,90.02,10.70,mapped,
home_5262,home,46.139702,-1.129877,33616.72,42500.71,passenger,-1082208203#2,-1082208203#2_0,90.02,10.70,mapped,
home_5297,home,46.132272,-1.112748,34959.30,41706.48,pedestrian,332650007,332650007_0,0.10,3.46,mapped,
home_5297,home,46.132272,-1.112748,34959.30,41706.48,passenger,332650007,332650007_0,0.10,3.46,mapped,
home_531,home,46.157841,-1.082054,37261.69,44604.16,pedestrian,305525829,305525829_0,29.75,4.35,mapped,
home_531,home,46.157841,-1.082054,37261.69,44604.16,passenger,305525829,305525829_0,29.75,4.35,mapped,
home_5312,home,46.13578,-1.106466,35435.27,42107.79,pedestrian,937828532,937828532_0,19.05,4.87,mapped,
home_5312,home,46.13578,-1.106466,35435.27,42107.79,passenger,-72101541#1,-72101541#1_0,63.95,23.74,mapped,
home_5315,home,46.132433,-1.130361,33598.35,41692.20,pedestrian,72119120,72119120_0,54.60,11.02,mapped,
home_5315,home,46.132433,-1.130361,33598.35,41692.20,passenger,72119120,72119120_0,54.60,11.02,mapped,
home_5325,home,46.132823,-1.107607,35354.97,41777.14,pedestrian,72105773#1,72105773#1_0,48.66,10.29,mapped,
home_5325,home,46.132823,-1.107607,35354.97,41777.14,passenger,72105773#1,72105773#1_0,48.66,10.29,mapped,
home_5333,home,46.13621,-1.105783,35486.89,42156.82,pedestrian,72101538#5,72101538#5_0,19.68,9.19,mapped,
home_5333,home,46.13621,-1.105783,35486.89,42156.82,passenger,72101538#5,72101538#5_0,19.68,9.19,mapped,
