person_id,status,reason
23284,ok,
23285,ok,
23286,ok,
23287,ok,
23292,ok,
23293,ok,
23294,ok,
23299,ok,
23300,ok,
23307,ok,
23328,ok,
23329,ok,
23330,ok,
23331,ok,
23332,ok,
2335,ok,
23386,ok,
23387,ok,
23394,ok,
23395,ok,
23405,ok,
23417,ok,
23434,ok,
23435,ok,
23438,ok,
23470,ok,
23471,ok,
23472,ok,
23474,ok,
23475,ok,
23548,skipped_no_route,"no car route 190928066#11->51910477#0 (disconnected components (vclass=passenger, component_visits~16))"
23549,ok,
23550,ok,
23575,ok,
23576,ok,
23610,ok,
23611,ok,
23612,ok,
23613,ok,
23627,ok,
23628,ok,
23629,ok,
23645,ok,
23646,ok,
23650,ok,
23669,ok,
23670,ok,
23726,ok,
23727,ok,
23746,ok,
23747,ok,
23783,ok,
23835,ok,
23836,ok,
23845,ok,
23846,ok,
23850,ok,
23899,ok,
23900,ok,
23901,ok,
23902,ok,
23929,ok,
23930,ok,
23932,ok,
23933,ok,
23950,ok,
23951,ok,
23952,ok,
23953,ok,
23974,ok,
23981,ok,
23982,ok,
23989,ok,
23990,ok,
2402,ok,
2403,ok,
24066,skipped_no_route,"no pedestrian route 37686283#5->505089058 (disconnected components (vclass=pedestrian, component_visits~205389))"
2408,ok,
2409,ok,
24105,ok,
24107,ok,
24176,ok,
24177,ok,
24187,ok,
24188,ok,
24189,ok,
24195,ok,
24196,ok,
24212,ok,
24214,ok,
24226,ok,
24237,ok,
24252,ok,
24253,ok,
24254,ok,
24255,ok,
24256,ok,
24257,ok,
24258,ok,
24277,ok,
24278,ok,
24308,ok,
24309,ok,
24328,ok,
24336,ok,
24342,ok,
24343,ok,
24344,ok,
24350,ok,
24384,ok,
24385,ok,
24386,skipped_no_route,"no car route 18886552#2->72101541#1 (disconnected components (vclass=passenger, component_visits~3))"
24387,ok,
24396,ok,
24397,ok,
24402,ok,
24411,ok,
24412,ok,
24413,ok,
24414,skipped_no_route,"no car route 18886552#2->51910475#0 (disconnected components (vclass=passenger, component_visits~3))"
24433,ok,
24444,ok,
24445,ok,
24446,ok,
24447,ok,
24450,ok,
24451,ok,
24461,ok,
24462,ok,
24463,ok,
24475,ok,
24476,ok,
2450,ok,
24510,ok,
24511,ok,
24525,ok,
24526,ok,
24527,ok,
24528,ok,
24533,ok,
24534,ok,
24535,ok,
24536,ok,
24550,ok,
24551,ok,
24566,ok,
24569,ok,
24570,ok,
24597,ok,
24611,ok,
24612,ok,
24628,ok,
2463,ok,
24642,ok,
24662,ok,
24679,ok,
24680,ok,
24681,ok,
24682,ok,
24699,ok,
24700,ok,
24701,ok,
24702,ok,
24740,ok,
24741,ok,
24742,ok,
24743,ok,
24767,ok,
24768,ok,
24785,ok,
24796,ok,
24800,ok,
24807,skipped_no_route,"no car route 190928066#11->-51905398#0 (disconnected components (vclass=passenger, component_visits~16))"
24808,ok,
24816,ok,
24838,ok,
24851,ok,
24852,ok,
24855,ok,
24856,ok,
24866,ok,
24867,ok,
24872,ok,
24873,ok,
24899,ok,
24900,ok,
24915,ok,
24920,ok,
24937,ok,
24938,ok,
24952,ok,
24953,ok,
24957,ok,
250,ok,
25019,ok,
25020,ok,
25021,ok,
25035,ok,
25036,ok,
25037,ok,
25038,ok,
25054,ok,
25064,ok,
25065,ok,
25071,ok,
25072,ok,
25073,skipped_no_route,"no car route 190928066#11->51890531#0 (disconnected components (vclass=passenger, component_visits~16))"
25074,ok,
25075,ok,
25095,ok,
25096,ok,
25097,ok,
25098,ok,
25099,ok,
25100,ok,
25101,ok,
25102,ok,
25115,ok,
25127,ok,
25128,ok,
25232,ok,
25233,skipped_no_route,"no car route 46517504#0->18891447#2 (disconnected components (vclass=passenger, component_visits~154534))"
25234,skipped_no_route,"no car route 46517504#0->18891447#2 (disconnected components (vclass=passenger, component_visits~154534))"
25235,skipped_no_route,"no car route 46517504#0->18891447#2 (disconnected components (vclass=passenger, component_visits~154534))"
25236,ok,
25259,ok,
25260,ok,
25261,ok,
25290,ok,
25291,ok,
25292,ok,
25293,ok,
25295,ok,
25296,ok,
25297,ok,
253058,ok,
253060,ok,
253061,ok,
253073,ok,
253112,ok,
253113,ok,
253129,ok,
253130,ok,
253134,ok,
253135,ok,
253137,ok,
253139,ok,
253140,ok,
253150,ok,
253156,ok,
253157,ok,
253172,ok,
253175,ok,
253176,ok,
253185,ok,
253262,ok,
253264,ok,
253266,ok,
2533,ok,
25330,ok,
253317,ok,
253318,ok,
253363,ok,
253366,ok,
253401,ok,
253403,ok,
253404,ok,
253430,ok,
253431,ok,
253455,ok,
253466,ok,
253482,ok,
253483,ok,
253484,ok,
253487,ok,
253496,ok,
253502,ok,
253529,ok,
253538,ok,
253545,ok,
253603,skipped_no_route,"no car route 18895072#0->-1310806666 (disconnected components (vclass=passenger, component_visits~154534))"
253604,ok,
253605,ok,
253606,ok,
253614,ok,
253615,ok,
253616,ok,
253650,ok,
253651,ok,
253652,ok,
253653,ok,
253660,ok,
253662,ok,
253668,ok,
253669,ok,
253670,ok,
253671,ok,
253678,ok,
253679,ok,
253701,ok,
253738,ok,
253739,ok,
253759,ok,
253760,ok,
253761,ok,
253762,ok,
253763,ok,
253814,ok,
253815,ok,
253848,ok,
25386,skipped_no_route,"no car route 46891048#4->18891447#2 (disconnected components (vclass=passenger, component_visits~154534))"
25387,ok,
25388,ok,
253889,ok,
253890,ok,
253987,ok,
253988,ok,
254077,ok,
254078,ok,
254079,ok,
254080,ok,
254096,ok,
254097,ok,
254103,ok,
254104,ok,
254117,ok,
254118,ok,
254149,ok,
254160,ok,
254161,ok,
254193,ok,
254211,ok,
254218,ok,
254223,ok,
254237,ok,
254238,ok,
254239,ok,
254240,ok,
254241,ok,
254242,ok,
25425,ok,
25426,ok,
254270,ok,
25429,ok,
25430,ok,
254310,ok,
254312,ok,
254314,ok,
254319,ok,
254320,ok,
254335,ok,
254336,ok,
254344,ok,
254346,ok,
254353,ok,
254354,ok,
254355,ok,
254367,ok,
254368,ok,
254377,ok,
254401,ok,
254402,ok,
254403,ok,
254407,ok,
254408,ok,
254409,ok,
25441,ok,
25442,ok,
254442,ok,
25445,ok,
254455,ok,
25446,ok,
254464,ok,
254465,ok,
254492,ok,
254493,ok,
254495,ok,
254496,ok,
254497,ok,
254498,ok,
254499,ok,
254547,ok,
254548,ok,
254549,ok,
254556,ok,
254557,ok,
254558,ok,
254559,ok,
254580,ok,
254581,ok,
254611,ok,
254612,ok,
254621,ok,
254622,ok,
254623,ok,
254624,ok,
254625,ok,
254626,ok,
254627,ok,
254628,ok,
254633,ok,
254634,ok,
254635,ok,
254636,ok,
254664,ok,
254688,ok,
254691,ok,
254760,ok,
254771,ok,
254772,ok,
25480,ok,
25481,ok,
254813,ok,
25482,ok,
254834,ok,
254835,ok,
254877,ok,
254879,ok,
254880,ok,
254889,ok,
254890,ok,
254895,ok,
254896,ok,
2549,ok,
254910,ok,
254911,ok,
254932,ok,
254935,ok,
254944,ok,
254945,ok,
254946,ok,
254947,ok,
254950,ok,
254952,ok,
254977,ok,
254978,ok,
254999,ok,
255027,ok,
255028,ok,
255038,ok,
255040,ok,
255048,ok,
255049,ok,
255057,ok,
255058,ok,
255090,ok,
2551,ok,
255102,ok,
255103,ok,
255128,ok,
255129,ok,
255130,ok,
255160,ok,
2552,ok,
255202,ok,
255207,ok,
255246,ok,
255249,ok,
255250,ok,
255251,ok,
255260,ok,
255261,ok,
255262,ok,
255263,ok,
255290,ok,
255302,ok,
255303,ok,
255304,ok,
255310,ok,
255311,ok,
255312,ok,
255313,ok,
255331,ok,
255353,ok,
255357,ok,
255358,ok,
255375,ok,
255376,ok,
255377,ok,
255394,ok,
255395,ok,
255396,ok,
255421,ok,
255422,ok,
255429,ok,
255430,ok,
255462,ok,
255468,ok,
255492,ok,
25551,ok,
255543,ok,
255545,ok,
255546,ok,
255570,ok,
255598,ok,
255599,ok,
255628,ok,
255629,ok,
255632,ok,
255633,skipped_no_route,"no car route 210727936#1->31964799#0 (disconnected components (vclass=passenger, component_visits~154534))"
255644,ok,
255645,ok,
255666,ok,
255667,ok,
255668,ok,
255669,ok,
255707,ok,
255708,ok,
255721,ok,
255722,ok,
255723,ok,
255724,ok,
255725,ok,
255738,ok,
255739,ok,
255742,ok,
255743,ok,
255751,ok,
255752,ok,
255753,ok,
255754,ok,
255755,ok,
255808,ok,
255809,ok,
25585,ok,
255856,ok,
255857,ok,
255862,ok,
255878,ok,
255912,ok,
255914,ok,
255944,ok,
255945,ok,
255946,ok,
255954,ok,
255955,ok,
255962,ok,
255963,ok,
255964,ok,
255965,ok,
25598,ok,
25599,ok,
25600,ok,
256001,ok,
256002,ok,
256020,ok,
256022,ok,
256023,ok,
256024,ok,
256025,ok,
256027,ok,
25615,ok,
25629,ok,
25672,ok,
25673,skipped_no_route,"no car route -367406285#1->18891447#2 (disconnected components (vclass=passenger, component_visits~154534))"
25674,ok,
25714,ok,
25738,ok,
25739,ok,
25740,ok,
25741,ok,
25742,ok,
25743,ok,
25744,ok,
25745,ok,
25778,ok,
25779,ok,
25790,ok,
25791,ok,
25792,ok,
25793,ok,
25798,ok,
25801,ok,
25811,ok,
25812,ok,
25825,ok,
25826,ok,
25859,ok,
25860,ok,
25866,ok,
25915,ok,
25958,ok,
25959,ok,
25962,ok,
25963,ok,
25964,skipped_no_route,"no car route 46517505#1->18891447#2 (disconnected components (vclass=passenger, component_visits~154534))"
25965,ok,
25971,ok,
25973,ok,
25974,ok,
25976,ok,
26024,ok,
26025,ok,
26027,ok,
26053,ok,
26054,ok,
26059,ok,
26060,ok,
26090,ok,
26091,ok,
26110,ok,
26111,ok,
26126,ok,
26127,ok,
26128,ok,
26129,ok,
26180,ok,
26181,ok,
26182,ok,
26183,ok,
26184,ok,
26190,ok,
26191,ok,
26192,ok,
26193,ok,
26194,ok,
26199,ok,
26200,ok,
26205,ok,
26206,ok,
26313,ok,
26340,ok,
26364,ok,
26367,ok,
26422,ok,
26446,ok,
26447,ok,
26448,ok,
26449,ok,
26450,ok,
26451,ok,
26453,ok,
26454,ok,
26455,ok,
26460,ok,
26461,ok,
26462,ok,
26463,ok,
26468,ok,
26469,ok,
26470,ok,
26471,ok,
26479,ok,
2648,ok,
2650,ok,
2651,ok,
26522,ok,
26523,ok,
26574,ok,
26575,ok,
26576,ok,
26577,ok,
26582,ok,
26583,ok,
26584,ok,
26585,ok,
26611,ok,
26612,ok,
26613,ok,
26614,ok,
26615,ok,
26668,ok,
26710,ok,
26712,ok,
26713,ok,
26722,ok,
26723,ok,
26724,ok,
26725,ok,
26731,ok,
26732,ok,
26759,ok,
26760,ok,
26763,ok,
26765,ok,
26815,ok,
26816,ok,
26817,ok,
26818,ok,
26839,ok,
26853,ok,
26856,ok,
26858,ok,
26861,ok,
26862,ok,
26880,ok,
26881,ok,
26926,ok,
26928,ok,
26929,ok,
26944,ok,
26945,ok,
26960,ok,
26993,ok,
26997,ok,
26998,ok,
26999,ok,
27000,ok,
27022,ok,
27023,ok,
27024,ok,
27027,ok,
27028,ok,
27041,ok,
27042,ok,
27046,ok,
27087,ok,
27088,ok,
27089,ok,
27090,ok,
27095,ok,
27096,ok,
27097,ok,
27098,ok,
27100,ok,
27107,ok,
27112,ok,
27140,skipped_no_route,"no car route 266023982#5->-31964799#3 (disconnected components (vclass=passenger, component_visits~154534))"
27148,ok,
27149,ok,
27161,ok,
27162,ok,
27197,ok,
27199,ok,
27200,ok,
27219,ok,
27220,ok,
27221,ok,
27222,ok,
27223,ok,
27224,ok,
27258,ok,
27259,ok,
27323,ok,
27324,ok,
27337,ok,
27338,ok,
27339,ok,
27375,ok,
27396,ok,
27397,ok,
27408,ok,
27413,ok,
27414,ok,
27422,ok,
27456,ok,
27458,ok,
27459,ok,
27460,ok,
27466,ok,
27467,ok,
27468,ok,
27469,ok,
27470,ok,
27481,ok,
27482,ok,
27483,ok,
27484,ok,
27485,ok,
2752,ok,
27528,ok,
27529,ok,
2753,skipped_no_route,"no pedestrian route 354859831->274912499#0 (disconnected components (vclass=pedestrian, component_visits~205389))"
27530,ok,
27537,ok,
27538,ok,
27545,ok,
27546,ok,
27551,ok,
27559,ok,
27560,ok,
27561,ok,
27589,ok,
27591,ok,
27618,ok,
27619,ok,
27620,ok,
2763,ok,
27635,ok,
27636,ok,
27670,ok,
27673,ok,
27674,ok,
27711,ok,
27731,ok,
27733,ok,
27734,ok,
27741,ok,
27742,ok,
27754,ok,
27755,ok,
27760,ok,
27778,ok,
27785,ok,
27786,ok,
27793,ok,
27796,ok,
27799,ok,
27801,ok,
27808,ok,
27813,ok,
27831,ok,
27853,ok,
27859,ok,
27860,ok,
27877,ok,
27878,ok,
27960,ok,
27961,ok,
27962,ok,
27990,ok,
27991,ok,
27992,ok,
27999,ok,
28000,ok,
28001,ok,
28008,ok,
28009,ok,
28010,ok,
28011,ok,
2804,ok,
28045,ok,
28046,ok,
28094,ok,
28095,ok,
28096,ok,
28107,ok,
28108,ok,
28109,ok,
2812,ok,
28138,ok,
28139,ok,
2816,ok,
28227,ok,
28228,ok,
28229,ok,
28230,ok,
28231,ok,
28232,ok,
28233,ok,
28234,ok,
282397,ok,
282398,ok,
282409,ok,
282423,ok,
282424,ok,
282425,ok,
282485,ok,
282486,ok,
282495,ok,
282498,ok,
282505,ok,
282522,ok,
282523,ok,
282524,ok,
282525,ok,
282540,ok,
282541,ok,
282542,ok,
282543,ok,
282562,ok,
282563,ok,
282575,ok,
282576,ok,
282577,ok,
282581,ok,
282582,ok,
282583,skipped_no_route,"no car route -696517148#0->-215356728#0 (disconnected components (vclass=passenger, component_visits~4))"
282612,ok,
282677,ok,
282684,ok,
282737,ok,
282738,ok,
282739,ok,
282740,ok,
282741,ok,
282766,ok,
282818,ok,
282819,ok,
282820,ok,
282821,ok,
282822,ok,
282823,ok,
282873,ok,
282874,ok,
282878,ok,
282885,ok,
282887,ok,
282890,ok,
282960,ok,
282961,ok,
282962,ok,
282963,skipped_no_route,"no car route -121296634#0->1421893850#0 (disconnected components (vclass=passenger, component_visits~154534))"
282982,ok,
282983,ok,
282984,ok,
282985,ok,
282996,ok,
283000,ok,
283003,ok,
283004,ok,
283045,ok,
283046,ok,
28309,ok,
28310,ok,
283112,ok,
283113,ok,
283114,ok,
283115,ok,
28313,ok,
28314,ok,
283143,ok,
283170,ok,
283182,ok,
283214,ok,
283229,ok,
283230,ok,
283246,ok,
283255,ok,
283256,ok,
283261,ok,
283266,ok,
283274,ok,
283295,ok,
283296,ok,
283297,ok,
283298,ok,
283325,ok,
283326,ok,
283361,ok,
283366,ok,
283367,ok,
283368,ok,
283378,ok,
283379,ok,
283380,ok,
283381,ok,
283395,ok,
283420,ok,
283421,ok,
283428,ok,
283429,ok,
283448,ok,
283479,ok,
283480,ok,
283533,ok,
283534,ok,
283535,ok,
283536,ok,
283541,ok,
283542,ok,
283543,ok,
283544,ok,
283545,ok,
283546,ok,
283547,ok,
283548,ok,
28356,ok,
283565,ok,
283566,ok,
283570,ok,
283571,ok,
283580,ok,
283581,ok,
28372,ok,
28373,ok,
28385,ok,
28386,ok,
28387,ok,
28388,ok,
28389,ok,
28390,ok,
28391,ok,
28392,ok,
284,ok,
28404,ok,
28405,ok,
28407,ok,
28408,ok,
28419,ok,
28440,ok,
28441,ok,
28489,ok,
28492,ok,
28493,ok,
285,ok,
28505,ok,
28507,ok,
28518,ok,
28580,ok,
28581,ok,
28582,ok,
28596,ok,
28620,ok,
28621,ok,
28622,ok,
28635,skipped_no_route,"no car route 18886567#4->1080849842 (disconnected components (vclass=passenger, component_visits~11))"
28638,ok,
28644,ok,
28705,ok,
28711,ok,
28712,ok,
28713,ok,
28714,ok,
28741,ok,
28742,ok,
28802,ok,
28803,ok,
28855,ok,
28870,ok,
28871,ok,
28907,ok,
28916,ok,
28919,ok,
28925,ok,
28926,ok,
28937,ok,
28941,ok,
28946,ok,
28947,ok,
28948,ok,
28949,ok,
28950,ok,
28951,ok,
28982,ok,
28983,ok,
29013,ok,
29030,ok,
29036,ok,
29037,ok,
29042,ok,
29043,ok,
29048,ok,
29049,ok,
29076,ok,
29101,ok,
29102,ok,
29107,ok,
29108,ok,
29117,ok,
29118,ok,
29121,ok,
29122,ok,
2914,ok,
2915,ok,
29161,ok,
29162,ok,
29163,ok,
29164,ok,
29189,ok,
29190,ok,
29194,ok,
29201,ok,
29202,ok,
29203,ok,
29226,ok,
29227,ok,
29230,ok,
29231,ok,
29279,ok,
29282,ok,
29285,ok,
29343,ok,
29344,ok,
29368,ok,
29370,ok,
29386,ok,
29421,ok,
29442,ok,
29443,ok,
29465,ok,
29466,ok,
29484,ok,
29485,ok,
29486,ok,
29487,ok,
29488,ok,
29499,ok,
29514,ok,
29593,ok,
29594,ok,
29595,ok,
29596,ok,
29625,ok,
29626,ok,
29627,ok,
29639,ok,
29640,ok,
29641,ok,
29642,ok,
29691,ok,
29699,ok,
29772,ok,
29775,ok,
29796,ok,
2982,ok,
29832,ok,
29833,ok,
29849,ok,
29850,ok,
29857,ok,
29858,ok,
29898,ok,
29899,ok,
29900,ok,
29904,ok,
29905,ok,
29912,ok,
29913,ok,
29926,ok,
29927,ok,
29928,ok,
29929,ok,
29934,ok,
29935,ok,
29944,ok,
29945,ok,
29950,ok,
29952,ok,
29965,ok,
29966,ok,
29967,ok,
30027,ok,
30050,ok,
30051,ok,
30056,ok,
30057,ok,
30072,ok,
30073,ok,
30074,ok,
30078,ok,
30079,ok,
30082,ok,
30083,ok,
30084,ok,
30085,ok,
30092,ok,
30093,ok,
30096,ok,
30097,ok,
30098,ok,
30099,ok,
30100,ok,
30104,ok,
30105,ok,
30106,ok,
30107,ok,
30108,ok,
30109,ok,
30127,ok,
30129,ok,
30132,ok,
30144,ok,
30145,ok,
30156,ok,
30170,ok,
30171,ok,
30172,ok,
30186,ok,
30247,ok,
30265,ok,
30267,ok,
30268,ok,
30272,ok,
30276,ok,
30277,ok,
3028,ok,
30283,ok,
30289,ok,
3029,skipped_no_route,"no car route 72276917#3->-45899281#1 (disconnected components (vclass=passenger, component_visits~154534))"
30290,ok,
30291,ok,
30292,ok,
30305,ok,
30306,ok,
30307,ok,
30327,ok,
30358,ok,
30359,ok,
30392,ok,
30393,ok,
30402,ok,
30403,ok,
30421,ok,
30483,skipped_no_route,"no car route 323615105#1->677707810#0 (disconnected components (vclass=passenger, component_visits~1))"
30484,ok,
30486,ok,
30542,ok,
30543,ok,
3059,ok,
30596,ok,
30597,ok,
30598,ok,
30599,ok,
30620,ok,
30621,ok,
30659,ok,
30660,ok,
30672,ok,
30673,ok,
30693,ok,
30698,ok,
30701,ok,
30702,ok,
30720,ok,
30721,ok,
30722,ok,
30780,ok,
30800,ok,
30801,skipped_no_route,"no car route 81204033#2->28442962#15 (disconnected components (vclass=passenger, component_visits~3))"
30836,ok,
30837,ok,
30838,ok,
30839,ok,
30880,ok,
30881,ok,
30883,ok,
30884,ok,
30891,ok,
30892,ok,
30896,ok,
30899,ok,
30908,ok,
30936,ok,
30970,ok,
30977,ok,
30978,ok,
30981,ok,
30994,skipped_no_route,"no car route 190928066#11->-1299924317#1 (disconnected components (vclass=passenger, component_visits~16))"
31003,ok,
31040,ok,
31046,ok,
31047,ok,
31048,skipped_no_route,"no car route 190928066#3->-457932950 (disconnected components (vclass=passenger, component_visits~24))"
31049,ok,
3105,ok,
3106,ok,
31094,ok,
31095,skipped_no_route,"no car route -97681653#1->-51905391#2 (disconnected components (vclass=passenger, component_visits~4))"
31096,ok,
31100,ok,
31115,ok,
31129,ok,
31130,ok,
31131,ok,
31132,ok,
31140,ok,
31141,ok,
31142,ok,
31146,ok,
31147,ok,
31155,ok,
31191,ok,
31192,ok,
31197,ok,
31199,ok,
31311,ok,
31313,ok,
31334,ok,
31335,ok,
31369,ok,
31370,ok,
31371,ok,
31432,ok,
31433,ok,
31456,ok,
31457,ok,
31475,ok,
31476,ok,
31487,ok,
31514,ok,
31549,ok,
31550,ok,
31555,ok,
31556,ok,
31567,ok,
31568,ok,
3161,ok,
31694,ok,
31695,ok,
31700,ok,
31701,ok,
31716,ok,
31717,ok,
31718,ok,
31733,ok,
31734,skipped_no_route,"no car route 190928066#11->-51910483#2 (disconnected components (vclass=passenger, component_visits~16))"
31750,ok,
31751,skipped_no_route,"no car route 190928066#11->360553925#1 (disconnected components (vclass=passenger, component_visits~16))"
31794,ok,
31795,ok,
31810,ok,
31811,ok,
31916,skipped_no_route,"no car route 190928066#11->-37687272#5 (disconnected components (vclass=passenger, component_visits~16))"
31917,ok,
31932,ok,
31933,ok,
31948,ok,
3195,ok,
31954,ok,
3196,ok,
31978,skipped_no_route,"no car route 190928066#11->32011622#2 (disconnected components (vclass=passenger, component_visits~16))"
31979,ok,
3284,ok,
3299,ok,
3300,ok,
3301,ok,
338,ok,
3391,ok,
3392,ok,
3393,ok,
3404,skipped_no_route,"no car route 367406286#4->18891447#3 (disconnected components (vclass=passenger, component_visits~154534))"
3405,ok,
3408,ok,
3409,ok,
3434,ok,
3435,ok,
349,ok,
3495,skipped_no_route,"no bicycle route -128516201#0->-696517297 (disconnected components (vclass=bicycle, component_visits~250001))"
350,ok,
351,ok,
3519,ok,
3520,ok,
3521,ok,
3624,ok,
365041,ok,
365073,ok,
365074,ok,
365081,ok,
365082,ok,
365101,ok,
365102,ok,
365103,ok,
365108,ok,
365109,ok,
365144,ok,
365145,ok,
365146,ok,
365147,ok,
365151,ok,
365171,ok,
365172,ok,
365204,ok,
365205,ok,
365206,ok,
365223,ok,
365235,ok,
365236,ok,
365237,ok,
365239,ok,
365251,ok,
365253,ok,
365254,ok,
365259,ok,
365267,ok,
365269,ok,
365284,ok,
365285,ok,
365294,ok,
365306,ok,
365316,ok,
365329,ok,
365331,ok,
365332,ok,
365341,ok,
365342,ok,
365429,ok,
365430,ok,
365431,ok,
365432,ok,
365433,ok,
365435,ok,
365439,ok,
365441,ok,
365442,ok,
365446,ok,
365449,ok,
365450,ok,
365468,ok,
365469,ok,
365470,ok,
365472,ok,
365473,ok,
365542,ok,
365543,ok,
365544,ok,
365615,ok,
365616,ok,
365618,ok,
365620,ok,
365671,ok,
365673,ok,
365710,ok,
365711,ok,
365713,ok,
365728,ok,
365729,ok,
365753,ok,
365778,ok,
365864,ok,
365876,ok,
365892,ok,
365893,ok,
365905,ok,
365926,ok,
365927,ok,
365928,ok,
365929,ok,
365958,ok,
365959,ok,
365960,ok,
365969,ok,
365970,ok,
365979,ok,
365980,ok,
365987,ok,
365992,ok,
365993,ok,
365996,ok,
366013,ok,
366015,ok,
366029,ok,
366060,ok,
366061,ok,
366078,ok,
366079,ok,
366080,ok,
366129,ok,
366130,ok,
366146,ok,
366216,ok,
366217,ok,
366218,ok,
366225,ok,
366227,ok,
366232,ok,
366233,ok,
366242,ok,
366243,ok,
366250,ok,
366267,ok,
366270,ok,
366291,ok,
366294,ok,
366303,ok,
366312,ok,
366324,skipped_no_route,"no car route -106568769#1->-696517148#0 (disconnected components (vclass=passenger, component_visits~154534))"
366335,skipped_no_route,"no car route 18886567#4->-305844828 (disconnected components (vclass=passenger, component_visits~11))"
366336,ok,
366337,ok,
366338,ok,
366343,ok,
366414,ok,
366415,ok,
366432,ok,
366433,ok,
366434,ok,
366515,ok,
366516,ok,
366528,ok,
366534,ok,
366559,ok,
366560,ok,
366561,ok,
366572,ok,
366577,ok,
366592,ok,
366593,ok,
366594,ok,
366607,ok,
366608,ok,
366609,ok,
366610,ok,
366631,ok,
366632,ok,
366674,ok,
366675,ok,
366680,ok,
366713,ok,
366714,ok,
366715,ok,
366716,ok,
366717,ok,
366718,ok,
366719,ok,
366720,ok,
366770,ok,
366771,ok,
366798,ok,
366799,ok,
366800,ok,
366835,ok,
366851,ok,
366852,ok,
366876,ok,
366877,ok,
366878,ok,
366885,ok,
366925,ok,
366926,ok,
366927,ok,
366946,ok,
366947,ok,
366952,ok,
366953,ok,
366973,ok,
366974,ok,
366975,ok,
366976,ok,
366977,ok,
367000,ok,
367012,ok,
367013,ok,
367058,ok,
367059,ok,
367060,ok,
367100,ok,
367103,ok,
367104,ok,
367110,ok,
367116,ok,
367118,ok,
367120,ok,
367131,ok,
367132,ok,
367133,ok,
367157,ok,
367194,ok,
367195,ok,
367204,ok,
367205,ok,
367213,ok,
367241,ok,
367242,ok,
367269,ok,
367270,ok,
367302,ok,
367303,ok,
367326,ok,
367349,ok,
367350,ok,
367378,ok,
367379,ok,
367380,ok,
367381,ok,
367382,ok,
367383,ok,
367384,ok,
367386,ok,
367387,ok,
367388,ok,
367429,ok,
367430,ok,
367444,ok,
367445,ok,
367446,ok,
367473,ok,
367474,ok,
367483,ok,
367484,ok,
367511,ok,
367512,ok,
367517,ok,
367518,ok,
367556,ok,
367557,ok,
367583,ok,
367584,ok,
367585,ok,
367586,ok,
367591,ok,
367592,ok,
367593,ok,
367594,ok,
367601,ok,
367602,ok,
367616,ok,
367643,ok,
367644,ok,
367645,ok,
367646,ok,
367671,ok,
367672,ok,
367673,ok,
367689,ok,
367690,ok,
367701,ok,
367711,ok,
367712,ok,
367713,ok,
367720,ok,
367721,ok,
367722,ok,
367735,ok,
367736,ok,
367749,ok,
367750,ok,
367751,ok,
367752,ok,
367753,ok,
367762,ok,
367791,ok,
367792,ok,
367795,ok,
367796,ok,
367799,ok,
367801,ok,
367807,ok,
367812,ok,
367813,ok,
367845,ok,
367892,ok,
367893,ok,
3679,ok,
367903,ok,
367912,ok,
367913,ok,
367920,ok,
367921,ok,
367925,ok,
367926,ok,
367927,ok,
367959,ok,
367960,ok,
367961,ok,
367965,ok,
367987,ok,
367991,ok,
3680,ok,
368071,ok,
368072,ok,
368076,ok,
368077,ok,
368095,ok,
368096,ok,
368128,ok,
368129,ok,
368130,ok,
368131,ok,
368138,ok,
368139,ok,
368146,ok,
368147,ok,
368150,ok,
368151,ok,
368171,ok,
368172,ok,
368185,ok,
368186,ok,
368196,ok,
368197,ok,
368218,ok,
368219,ok,
368226,ok,
368227,ok,
368230,ok,
368231,ok,
368240,ok,
368242,ok,
368243,ok,
368262,ok,
368263,ok,
368293,ok,
368331,ok,
368333,ok,
368376,ok,
368377,ok,
368388,ok,
368389,ok,
368392,ok,
368425,ok,
368426,ok,
368434,ok,
368438,ok,
368439,ok,
368440,ok,
368451,ok,
368459,ok,
368460,ok,
368461,ok,
368462,ok,
368475,ok,
368476,ok,
368537,ok,
368538,ok,
368539,ok,
368559,ok,
368581,ok,
368582,ok,
368585,ok,
368586,ok,
368608,ok,
368609,ok,
368640,ok,
368641,ok,
368642,ok,
368649,skipped_no_route,"no car route 81204033#0->38068547#2 (disconnected components (vclass=passenger, component_visits~5))"
368652,ok,
368662,ok,
368697,ok,
368707,ok,
368708,ok,
368709,ok,
368728,ok,
368729,ok,
368730,ok,
368782,ok,
368784,ok,
368849,ok,
368850,ok,
368867,ok,
368868,ok,
368869,ok,
368891,ok,
368892,ok,
368893,ok,
368894,ok,
368897,ok,
368898,ok,
368899,ok,
368913,ok,
368914,ok,
368924,ok,
368925,ok,
368940,ok,
368950,ok,
368951,ok,
368952,ok,
368990,ok,
369065,ok,
369066,ok,
369067,ok,
369068,ok,
369069,ok,
369120,ok,
369121,ok,
369122,ok,
369123,ok,
369134,ok,
369135,ok,
369136,ok,
369137,ok,
369138,ok,
369164,ok,
369165,ok,
369166,ok,
369168,ok,
369184,ok,
369185,ok,
369186,ok,
369187,ok,
369188,ok,
369233,ok,
369235,ok,
369236,ok,
369237,ok,
369238,ok,
369256,ok,
369265,ok,
369266,ok,
369315,ok,
369316,ok,
369317,ok,
369318,ok,
369329,ok,
369330,ok,
369356,ok,
369357,ok,
369358,ok,
369395,ok,
369397,ok,
369406,ok,
369407,ok,
369471,ok,
369472,ok,
369473,ok,
