trip_id,route_id,route_short_name,route_color_hex,rgb
CA_LA_ROCHELLE:VehicleJourney:C3352977,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352978,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352979,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352980,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352981,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352982,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352983,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352984,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352985,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352986,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352987,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352988,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352989,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3352990,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353010,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353011,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353014,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353015,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353016,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353017,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353018,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353019,CA_LA_ROCHELLE:Line:2,2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3349871,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349872,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349915,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349867,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349868,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349869,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349870,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349873,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349874,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349875,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349876,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349877,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349878,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349879,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349880,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349881,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349882,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349883,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349884,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349903,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349904,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349905,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349906,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349907,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349908,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349909,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349910,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349911,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349912,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349913,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349914,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349885,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349925,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349886,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349887,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349888,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349889,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349890,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349891,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349892,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349893,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349894,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349895,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349896,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349897,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349898,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349899,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349900,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349901,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349902,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349916,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349917,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349918,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349919,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349920,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349921,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349922,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349923,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349924,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349926,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349927,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3349928,CA_LA_ROCHELLE:Line:10,10,d1bfff,"209,191,255"
CA_LA_ROCHELLE:VehicleJourney:C3352602,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352603,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352604,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352605,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352606,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352607,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352608,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352615,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352616,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352617,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359776,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359777,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359778,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359779,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359780,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359781,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352609,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352610,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352611,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352612,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352613,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352614,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352618,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352619,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3352620,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359782,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359783,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359784,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359785,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359786,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3359787,CA_LA_ROCHELLE:Line:18,18,9fe4ff,"159,228,255"
CA_LA_ROCHELLE:VehicleJourney:C3319672,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3319677,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3319698,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3319739,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3319740,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3319761,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3319762,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3319763,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321462,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321463,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321464,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321465,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353363,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353364,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353365,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353366,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353367,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353368,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353369,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353370,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353383,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353384,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353385,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353386,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353387,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353388,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353389,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353390,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353391,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353392,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353393,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353394,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321468,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321469,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321470,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321471,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321475,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321476,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321477,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321478,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321472,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321473,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321474,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321479,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353371,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353372,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353373,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353374,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353375,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353376,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353377,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353382,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353395,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353396,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353397,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353398,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353399,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353400,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353401,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353402,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353403,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353404,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353405,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353406,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321480,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321624,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353359,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353360,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353361,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353362,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353378,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353379,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353380,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3353381,CA_LA_ROCHELLE:Line:D2,D2,e40613,"228,6,19"
CA_LA_ROCHELLE:VehicleJourney:C3321625,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321636,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321637,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321638,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353289,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353290,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353291,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353292,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353293,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353294,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353295,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353296,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353297,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353298,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353299,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353313,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353314,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353315,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353316,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353317,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353318,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353319,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353320,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353321,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353322,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353323,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3353324,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321626,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321627,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321630,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321632,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321634,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321639,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321641,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321643,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
CA_LA_ROCHELLE:VehicleJourney:C3321645,CA_LA_ROCHELLE:Line:D1,D1,005fac,"0,95,172"
