person_id;person_trip_id;leg_index;access_stop_id;egress_stop_id;transit_line_id;transit_route_id;departure_id;access_area_id;egress_area_id;transit_mode
638424;1;4;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:113823.link:43726;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348678;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78684;bus
638603;3;8;MOBIITI:Quay:114028.link:107396;MOBIITI:Quay:113888.link:162309;CA_LA_ROCHELLE:Line:14;CA_LA_ROCHELLE:VehicleJourney:C3319180;;MOBIITI:StopPlace:78793;MOBIITI:StopPlace:78720;bus
638673;0;1;MOBIITI:Quay:113824.link:43761;MOBIITI:Quay:113830.link:166164;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348534;;MOBIITI:StopPlace:78684;MOBIITI:StopPlace:78687;bus
638673;1;4;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:114655.link:163161;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350367;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:79138;bus
638735;0;1;MOBIITI:Quay:113801.link:68237;MOBIITI:Quay:113777.link:202450;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348556;;MOBIITI:StopPlace:78679;MOBIITI:StopPlace:78666;bus
638735;1;4;MOBIITI:Quay:113776.link:202561;MOBIITI:Quay:113802.link:68238;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348505;;MOBIITI:StopPlace:78666;MOBIITI:StopPlace:78679;bus
638737;0;1;MOBIITI:Quay:114702.link:182885;MOBIITI:Quay:113819.link:63858;CA_LA_ROCHELLE:Line:7;CA_LA_ROCHELLE:VehicleJourney:C3322113;;MOBIITI:StopPlace:79163;MOBIITI:StopPlace:78683;bus
638737;0;3;MOBIITI:Quay:113819.link:32658;MOBIITI:Quay:114694.link:88596;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3348631;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79159;bus
638737;1;6;MOBIITI:Quay:114626.link:132242;MOBIITI:Quay:114610.link:57233;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350423;;MOBIITI:StopPlace:79123;MOBIITI:StopPlace:79113;bus
638798;2;3;MOBIITI:Quay:114666.link:162674;MOBIITI:Quay:113750.link:50018;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350383;;MOBIITI:StopPlace:79143;MOBIITI:StopPlace:78652;bus
638798;3;6;MOBIITI:Quay:113750.link:50018;MOBIITI:Quay:113823.link:43726;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348528;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:78684;bus
638886;1;2;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:113795.link:50024;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351423;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78675;bus
638897;1;2;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114211.link:53794;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351456;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78886;bus
638923;0;1;MOBIITI:Quay:113750.link:50018;MOBIITI:Quay:114238.link:84134;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351411;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:78898;bus
638923;1;4;MOBIITI:Quay:114205.link:68894;MOBIITI:Quay:113774.link:89602;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351522;;MOBIITI:StopPlace:78882;MOBIITI:StopPlace:78664;bus
638949;0;1;MOBIITI:Quay:114656.link:163160;MOBIITI:Quay:113813.link:223077;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350349;;MOBIITI:StopPlace:79138;MOBIITI:StopPlace:78683;bus
638949;1;4;MOBIITI:Quay:113819.link:32658;MOBIITI:Quay:114633.link:85100;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3348631;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79127;bus
638949;2;7;MOBIITI:Quay:114656.link:163160;MOBIITI:Quay:113813.link:223077;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350299;;MOBIITI:StopPlace:79138;MOBIITI:StopPlace:78683;bus
638949;4;11;MOBIITI:Quay:113819.link:159752;MOBIITI:Quay:113802.link:68238;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348539;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78679;bus
639002;0;1;MOBIITI:Quay:114449.link:108565;MOBIITI:Quay:113795.link:145743;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:79017;MOBIITI:StopPlace:78675;bus
639002;0;3;MOBIITI:Quay:113795.link:50024;MOBIITI:Quay:113837.link:162691;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348565;;MOBIITI:StopPlace:78675;MOBIITI:StopPlace:78690;bus
639002;1;6;MOBIITI:Quay:113836.link:34831;MOBIITI:Quay:113788.link:50021;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348524;;MOBIITI:StopPlace:78690;MOBIITI:StopPlace:78671;bus
639002;1;8;MOBIITI:Quay:113788.link:61433;MOBIITI:Quay:114448.link:14001;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360536;;MOBIITI:StopPlace:78671;MOBIITI:StopPlace:79017;bus
639012;0;1;MOBIITI:Quay:113775.link:782;MOBIITI:Quay:113777.link:202450;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348553;;MOBIITI:StopPlace:78665;MOBIITI:StopPlace:78666;bus
639012;1;4;MOBIITI:Quay:114545.link:91382;MOBIITI:Quay:113795.link:145743;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360658;;MOBIITI:StopPlace:79075;MOBIITI:StopPlace:78675;bus
639012;1;6;MOBIITI:Quay:113795.link:50024;MOBIITI:Quay:113825.link:47400;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348505;;MOBIITI:StopPlace:78675;MOBIITI:StopPlace:78685;bus
639025;0;1;MOBIITI:Quay:114614.link:182643;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351729;;MOBIITI:StopPlace:79115;MOBIITI:StopPlace:79074;bus
639079;0;1;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360350;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79074;bus
639079;2;5;MOBIITI:Quay:114662.link:134372;MOBIITI:Quay:114609.link:164632;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350407;;MOBIITI:StopPlace:79141;MOBIITI:StopPlace:79113;bus
639199;0;1;MOBIITI:Quay:114147.link:80209;MOBIITI:Quay:114615.link:40168;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351810;;MOBIITI:StopPlace:78853;MOBIITI:StopPlace:79116;bus
639199;1;4;MOBIITI:Quay:114596.link:93675;MOBIITI:Quay:114146.link:38629;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351744;;MOBIITI:StopPlace:79105;MOBIITI:StopPlace:78852;bus
639214;0;1;MOBIITI:Quay:113888.link:162309;MOBIITI:Quay:114441.link:13891;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360360;;MOBIITI:StopPlace:78720;MOBIITI:StopPlace:79012;bus
639267;0;1;MOBIITI:Quay:114087.link:153949;MOBIITI:Quay:114610.link:57233;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351742;;MOBIITI:StopPlace:78823;MOBIITI:StopPlace:79113;bus
639267;1;4;MOBIITI:Quay:114603.link:125441;MOBIITI:Quay:114090.link:50597;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351777;;MOBIITI:StopPlace:79109;MOBIITI:StopPlace:78824;bus
639293;0;1;MOBIITI:Quay:113861.link:5792;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360362;;MOBIITI:StopPlace:78706;MOBIITI:StopPlace:79074;bus
639331;2;3;MOBIITI:Quay:114610.link:57233;MOBIITI:Quay:114546.link:91476;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351804;;MOBIITI:StopPlace:79113;MOBIITI:StopPlace:79075;bus
639353;0;1;MOBIITI:Quay:113888.link:162309;MOBIITI:Quay:114441.link:13891;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360360;;MOBIITI:StopPlace:78720;MOBIITI:StopPlace:79012;bus
639381;0;1;MOBIITI:Quay:114229.link:56742;MOBIITI:Quay:114211.link:53794;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351401;;MOBIITI:StopPlace:78894;MOBIITI:StopPlace:78886;bus
639406;0;1;MOBIITI:Quay:113888.link:162309;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360358;;MOBIITI:StopPlace:78720;MOBIITI:StopPlace:79074;bus
639426;0;1;MOBIITI:Quay:113823.link:43726;MOBIITI:Quay:113756.link:212028;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348605;;MOBIITI:StopPlace:78684;MOBIITI:StopPlace:78656;bus
639426;2;5;MOBIITI:Quay:114239.link:93329;MOBIITI:Quay:114207.link:157844;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351499;;MOBIITI:StopPlace:78899;MOBIITI:StopPlace:78884;bus
639573;0;1;MOBIITI:Quay:113750.link:50018;MOBIITI:Quay:113854.link:172866;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:78703;bus
639573;1;4;MOBIITI:Quay:113856.link:58461;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360496;;MOBIITI:StopPlace:78703;MOBIITI:StopPlace:78683;bus
639573;1;6;MOBIITI:Quay:113819.link:32658;MOBIITI:Quay:114625.link:169397;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350289;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79122;bus
639573;2;9;MOBIITI:Quay:114624.link:169261;MOBIITI:Quay:113750.link:50018;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350405;;MOBIITI:StopPlace:79122;MOBIITI:StopPlace:78652;bus
639573;3;12;MOBIITI:Quay:113750.link:50018;MOBIITI:Quay:114619.link:64338;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350295;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:79118;bus
639683;0;1;MOBIITI:Quay:114058.link:153948;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351733;;MOBIITI:StopPlace:78807;MOBIITI:StopPlace:79074;bus
639683;1;4;MOBIITI:Quay:114543.link:145196;MOBIITI:Quay:114088.link:50599;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351816;;MOBIITI:StopPlace:79074;MOBIITI:StopPlace:78823;bus
639683;2;7;MOBIITI:Quay:114058.link:153948;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351802;;MOBIITI:StopPlace:78807;MOBIITI:StopPlace:79074;bus
639721;2;7;MOBIITI:Quay:114233.link:53789;MOBIITI:Quay:113804.link:125310;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351511;;MOBIITI:StopPlace:78896;MOBIITI:StopPlace:78680;bus
639721;2;9;MOBIITI:Quay:113804.link:125310;MOBIITI:Quay:114245.link:4317;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360855;;MOBIITI:StopPlace:78680;MOBIITI:StopPlace:78902;bus
639721;3;12;MOBIITI:Quay:114244.link:4318;MOBIITI:Quay:113828.link:166175;CA_LA_ROCHELLE:Line:20;CA_LA_ROCHELLE:VehicleJourney:C3360803;;MOBIITI:StopPlace:78902;MOBIITI:StopPlace:78687;bus
639721;3;14;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:113823.link:43726;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348639;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78684;bus
639740;0;1;MOBIITI:Quay:113757.link:202559;MOBIITI:Quay:113803.link:153999;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348598;;MOBIITI:StopPlace:78657;MOBIITI:StopPlace:78680;bus
639740;0;3;MOBIITI:Quay:113804.link:125310;MOBIITI:Quay:114417.link:151207;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319133;;MOBIITI:StopPlace:78680;MOBIITI:StopPlace:79000;bus
639801;0;1;MOBIITI:Quay:113801.link:68237;MOBIITI:Quay:113830.link:166164;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348634;;MOBIITI:StopPlace:78679;MOBIITI:StopPlace:78687;bus
639801;1;4;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:113750.link:50018;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351423;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78652;bus
639801;1;6;MOBIITI:Quay:113751.link:50017;MOBIITI:Quay:114700.link:190757;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3348631;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:79162;bus
639801;2;9;MOBIITI:Quay:114626.link:132242;MOBIITI:Quay:114606.link:193969;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350301;;MOBIITI:StopPlace:79123;MOBIITI:StopPlace:79111;bus
639801;3;12;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:114627.link:132241;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350419;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:79123;bus
639824;1;2;MOBIITI:Quay:114652.link:37902;MOBIITI:Quay:113750.link:50018;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350345;;MOBIITI:StopPlace:79136;MOBIITI:StopPlace:78652;bus
639824;1;4;MOBIITI:Quay:113750.link:50018;MOBIITI:Quay:114541.link:92341;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360658;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:79073;bus
639824;2;7;MOBIITI:Quay:114693.link:136926;MOBIITI:Quay:114681.link:83966;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3351332;;MOBIITI:StopPlace:79158;MOBIITI:StopPlace:79152;bus
639881;1;2;MOBIITI:Quay:114538.link:150987;MOBIITI:Quay:114535.link:19054;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360536;;MOBIITI:StopPlace:79071;MOBIITI:StopPlace:79069;bus
639975;0;1;MOBIITI:Quay:114431.link:121607;MOBIITI:Quay:114534.link:46718;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351808;;MOBIITI:StopPlace:79007;MOBIITI:StopPlace:79069;bus
639975;1;4;MOBIITI:Quay:114534.link:46718;MOBIITI:Quay:114600.link:182648;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351808;;MOBIITI:StopPlace:79069;MOBIITI:StopPlace:79107;bus
639975;2;7;MOBIITI:Quay:114599.link:119987;MOBIITI:Quay:114432.link:140559;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351742;;MOBIITI:StopPlace:79107;MOBIITI:StopPlace:79007;bus
640010;0;1;MOBIITI:Quay:113750.link:50018;MOBIITI:Quay:114610.link:57233;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350351;;MOBIITI:StopPlace:78652;MOBIITI:StopPlace:79113;bus
640065;3;4;MOBIITI:Quay:113801.link:68237;MOBIITI:Quay:113830.link:166164;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348584;;MOBIITI:StopPlace:78679;MOBIITI:StopPlace:78687;bus
640065;4;7;MOBIITI:Quay:113828.link:166175;MOBIITI:Quay:113802.link:68238;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348565;;MOBIITI:StopPlace:78687;MOBIITI:StopPlace:78679;bus
640144;0;1;MOBIITI:Quay:113882.link:64463;MOBIITI:Quay:113906.link:102959;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348772;;MOBIITI:StopPlace:78717;MOBIITI:StopPlace:78729;bus
640144;1;4;MOBIITI:Quay:114532.link:92342;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360360;;MOBIITI:StopPlace:79068;MOBIITI:StopPlace:79074;bus
640144;2;7;MOBIITI:Quay:114543.link:145196;MOBIITI:Quay:113809.link:159752;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:79074;MOBIITI:StopPlace:78683;bus
640144;2;9;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114211.link:53794;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351450;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78886;bus
640146;2;3;MOBIITI:Quay:114545.link:91382;MOBIITI:Quay:113809.link:159752;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:79075;MOBIITI:StopPlace:78683;bus
640146;2;5;MOBIITI:Quay:113819.link:159752;MOBIITI:Quay:114211.link:53794;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351441;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78886;bus
640147;2;3;MOBIITI:Quay:113882.link:64463;MOBIITI:Quay:113935.link:182353;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348772;;MOBIITI:StopPlace:78717;MOBIITI:StopPlace:78745;bus
640147;3;6;MOBIITI:Quay:113894.link:9634;MOBIITI:Quay:113883.link:64462;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348777;;MOBIITI:StopPlace:78723;MOBIITI:StopPlace:78717;bus
640148;0;1;MOBIITI:Quay:114212.link:53791;MOBIITI:Quay:113788.link:50021;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351474;;MOBIITI:StopPlace:78886;MOBIITI:StopPlace:78671;bus
640148;0;3;MOBIITI:Quay:113788.link:61433;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360602;;MOBIITI:StopPlace:78671;MOBIITI:StopPlace:79074;bus
640148;2;7;MOBIITI:Quay:113795.link:50024;MOBIITI:Quay:114211.link:53794;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351456;;MOBIITI:StopPlace:78675;MOBIITI:StopPlace:78886;bus
640149;0;1;MOBIITI:Quay:114565.link:176860;MOBIITI:Quay:114684.link:53730;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3348706;;MOBIITI:StopPlace:79086;MOBIITI:StopPlace:79153;bus
640149;1;4;MOBIITI:Quay:114683.link:25602;MOBIITI:Quay:114555.link:60141;CA_LA_ROCHELLE:Line:6;CA_LA_ROCHELLE:VehicleJourney:C3348631;;MOBIITI:StopPlace:79153;MOBIITI:StopPlace:79081;bus
640153;0;1;MOBIITI:Quay:114212.link:53791;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351522;;MOBIITI:StopPlace:78886;MOBIITI:StopPlace:78683;bus
640153;0;3;MOBIITI:Quay:113816.link:198091;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352243;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78767;bus
640153;1;6;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113816.link:198091;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352214;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78683;bus
640153;1;8;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114211.link:53794;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351463;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78886;bus
640154;0;1;MOBIITI:Quay:114212.link:53791;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351471;;MOBIITI:StopPlace:78886;MOBIITI:StopPlace:78683;bus
640154;1;4;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114211.link:53794;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351456;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78886;bus
640155;2;3;MOBIITI:Quay:114212.link:53791;MOBIITI:Quay:114205.link:68894;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351544;;MOBIITI:StopPlace:78886;MOBIITI:StopPlace:78882;bus
640174;0;1;MOBIITI:Quay:114534.link:46718;MOBIITI:Quay:114609.link:164632;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351841;;MOBIITI:StopPlace:79069;MOBIITI:StopPlace:79113;bus
640174;1;4;MOBIITI:Quay:113813.link:64322;MOBIITI:Quay:114535.link:19054;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360536;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:79069;bus
640185;1;2;MOBIITI:Quay:114674.link:181540;MOBIITI:Quay:114676.link:37901;CA_LA_ROCHELLE:Line:5;CA_LA_ROCHELLE:VehicleJourney:C3350347;;MOBIITI:StopPlace:79148;MOBIITI:StopPlace:79149;bus
640243;0;1;MOBIITI:Quay:113773.link:89605;MOBIITI:Quay:113769.link:58433;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348533;;MOBIITI:StopPlace:78664;MOBIITI:StopPlace:78662;bus
640243;1;4;MOBIITI:Quay:113770.link:58434;MOBIITI:Quay:113774.link:89602;CA_LA_ROCHELLE:Line:1;CA_LA_ROCHELLE:VehicleJourney:C3348656;;MOBIITI:StopPlace:78662;MOBIITI:StopPlace:78664;bus
640244;6;7;MOBIITI:Quay:113809.link:49520;MOBIITI:Quay:113900.link:189449;CA_LA_ROCHELLE:Line:11;CA_LA_ROCHELLE:VehicleJourney:C3348772;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78726;bus
640247;0;1;MOBIITI:Quay:113870.link:58466;MOBIITI:Quay:113888.link:162309;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360360;;MOBIITI:StopPlace:78710;MOBIITI:StopPlace:78720;bus
640247;3;6;MOBIITI:Quay:113869.link:218361;MOBIITI:Quay:113949.link:61238;CA_LA_ROCHELLE:Line:12;CA_LA_ROCHELLE:VehicleJourney:C3349426;;MOBIITI:StopPlace:78710;MOBIITI:StopPlace:78752;bus
640247;4;9;MOBIITI:Quay:113949.link:61234;MOBIITI:Quay:113856.link:58461;CA_LA_ROCHELLE:Line:12;CA_LA_ROCHELLE:VehicleJourney:C3352267;;MOBIITI:StopPlace:78752;MOBIITI:StopPlace:78703;bus
640248;0;1;MOBIITI:Quay:113870.link:58466;MOBIITI:Quay:114544.link:145195;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360360;;MOBIITI:StopPlace:78710;MOBIITI:StopPlace:79074;bus
640258;1;2;MOBIITI:Quay:114433.link:108569;MOBIITI:Quay:113750.link:50018;CA_LA_ROCHELLE:Line:3;CA_LA_ROCHELLE:VehicleJourney:C3360494;;MOBIITI:StopPlace:79008;MOBIITI:StopPlace:78652;bus
640258;2;5;MOBIITI:Quay:113797.link:89596;MOBIITI:Quay:114232.link:128960;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351544;;MOBIITI:StopPlace:78677;MOBIITI:StopPlace:78895;bus
640486;0;1;MOBIITI:Quay:113994.link:23927;MOBIITI:Quay:113976.link:96911;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352238;;MOBIITI:StopPlace:78776;MOBIITI:StopPlace:78767;bus
640486;1;4;MOBIITI:Quay:113977.link:96912;MOBIITI:Quay:113995.link:23926;CA_LA_ROCHELLE:Line:13;CA_LA_ROCHELLE:VehicleJourney:C3352210;;MOBIITI:StopPlace:78767;MOBIITI:StopPlace:78776;bus
640600;1;2;MOBIITI:Quay:113906.link:102959;MOBIITI:Quay:113939.link:51401;CA_LA_ROCHELLE:Line:201;CA_LA_ROCHELLE:VehicleJourney:C3164877;;MOBIITI:StopPlace:78729;MOBIITI:StopPlace:78748;bus
640716;2;7;MOBIITI:Quay:114095.link:23813;MOBIITI:Quay:114426.link:16679;CA_LA_ROCHELLE:Line:8;CA_LA_ROCHELLE:VehicleJourney:C3319128;;MOBIITI:StopPlace:78827;MOBIITI:StopPlace:79004;bus
640719;1;2;MOBIITI:Quay:114610.link:57233;MOBIITI:Quay:114546.link:91476;CA_LA_ROCHELLE:Line:4;CA_LA_ROCHELLE:VehicleJourney:C3351742;;MOBIITI:StopPlace:79113;MOBIITI:StopPlace:79075;bus
640727;0;1;MOBIITI:Quay:114230.link:56741;MOBIITI:Quay:113813.link:64322;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351470;;MOBIITI:StopPlace:78894;MOBIITI:StopPlace:78683;bus
640727;1;4;MOBIITI:Quay:113819.link:198091;MOBIITI:Quay:114229.link:56742;CA_LA_ROCHELLE:Line:2;CA_LA_ROCHELLE:VehicleJourney:C3351403;;MOBIITI:StopPlace:78683;MOBIITI:StopPlace:78894;bus
